time_s,potential_V,current_A,current_uA,timestamp,mode,electrode_id,electrolyte,hold_v,hold_s,interval_s,WE,RE,CE,I_initial_uA,I_final_uA,I_min_uA,I_max_uA,charge_uC,n_points,potential_mean_V
1.8,-0.199988,-0.000661969,-661.9689999999999,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
1.9000000000000001,-0.199988,-0.000661779,-661.779,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.0,-0.199988,-0.000657419,-657.419,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.1,-0.199988,-0.000663391,-663.3910000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.2,-0.199988,-0.000661021,-661.0210000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.3000000000000003,-0.199988,-0.0006555230000000001,-655.5230000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.4000000000000004,-0.199988,-0.000657419,-657.419,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.5,-0.199988,-0.000650972,-650.972,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.6,-0.199988,-0.0006514460000000001,-651.446,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.7,-0.199988,-0.000656471,-656.471,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.8000000000000003,-0.199988,-0.000651731,-651.731,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
2.9000000000000004,-0.199988,-0.000652015,-652.015,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.0,-0.199988,-0.000654859,-654.859,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.1,-0.199988,-0.000656186,-656.186,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.2,-0.199988,-0.000665002,-665.0020000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.3000000000000003,-0.199988,-0.000659504,-659.504,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.4000000000000004,-0.199988,-0.0006620640000000001,-662.0640000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.5,-0.199988,-0.000667657,-667.657,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.6,-0.199988,-0.0006657610000000001,-665.7610000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.7,-0.199988,-0.000665856,-665.856,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.8000000000000003,-0.199988,-0.0006685100000000001,-668.5100000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
3.9000000000000004,-0.199988,-0.0006742930000000001,-674.2930000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.0,-0.199988,-0.0006723020000000001,-672.302,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.1000000000000005,-0.199988,-0.000672112,-672.112,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.2,-0.199988,-0.000675241,-675.241,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.3,-0.199988,-0.000672397,-672.397,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.4,-0.199988,-0.0006709750000000001,-670.9750000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.5,-0.199988,-0.0006688890000000001,-668.8890000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.6000000000000005,-0.199988,-0.000669932,-669.932,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.7,-0.199988,-0.000670406,-670.4060000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.800000000000001,-0.199988,-0.000670785,-670.785,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
4.9,-0.199988,-0.0006681310000000001,-668.1310000000001,20260702_185325,reference_restore_CA,SPE01,MgSO4,-0.2,5.0,0.1,damaged Poten Ag/AgCl reference,fresh Poten Ag/AgCl reference,fresh Poten counter electrode,-133.015432,-668.1310000000001,-790.798,-133.015432,-3247.0185216000004,50,-0.199988
